symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
STRATUSDT,0.00000000,0.000,0.00000000,0.49040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AIONBUSD,0.00000000,0.000,0.00000000,0.07210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AIONUSDT,0.00000000,0.000,0.00000000,0.00943000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
MBLBNB,0.00000000,0.000,0.00000000,0.00001202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
MBLBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
MBLUSDT,0.00010200,3.455,0.00299289,0.00294900,0.00305400,26476.00000000,0.00305700,5097.00000000,0.00306100,22895.00000000,0.00295200,0.00309600,0.00291400,172457307.00000000,516145.62580700,1697116049764,1697202449764,31779497,31784754,5258
COTIBNB,-0.00000470,-2.408,0.00019168,0.00019280,0.00019050,566.00000000,0.00018980,7086.00000000,0.00019140,3819.00000000,0.00019520,0.00019520,0.00018880,126125.00000000,24.17594740,1697115855812,1697202255812,2157952,2158014,63
COTIBTC,-0.00000001,-0.680,0.00000148,0.00000147,0.00000146,64737.00000000,0.00000145,187447.00000000,0.00000146,6213.00000000,0.00000147,0.00000151,0.00000145,602225.00000000,0.88885747,1697116051099,1697202451099,16157893,16158298,406
COTIUSDT,-0.00031000,-0.784,0.03950024,0.03953000,0.03925000,12774.00000000,0.03925000,12736.00000000,0.03928000,4819.00000000,0.03956000,0.04038000,0.03887000,31993926.00000000,1263767.70080000,1697116051094,1697202451094,59295684,59305417,9734
ALGOBUSD,0.00030000,0.316,0.09425684,0.09480000,0.09530000,1471.00000000,0.09520000,33489.00000000,0.09530000,36.00000000,0.09500000,0.09540000,0.09350000,349506.00000000,32943.33210000,1697116051089,1697202451089,19435075,19435731,657
BTTBUSD,0.00000000,0.000,0.00000000,0.00277800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
TOMOBUSD,0.03600000,2.490,1.45914306,1.44710000,1.48200000,82.80000000,1.48200000,0.10000000,1.48580000,25.30000000,1.44600000,1.49500000,1.42410000,24257.30000000,35394.87103000,1697115987141,1697202387141,4109471,4110122,652
XMRBUSD,-0.80000000,-0.522,152.02725753,153.00000000,152.50000000,0.19600000,152.20000000,0.19700000,152.50000000,13.16600000,153.30000000,153.40000000,151.00000000,278.77800000,42381.85480000,1697116036861,1697202436861,6820986,6821357,372
ZECBUSD,0.05000000,0.201,24.73568922,24.85000000,24.93000000,4.01200000,24.94000000,14.51700000,24.98000000,16.40900000,24.88000000,24.96000000,24.37000000,1185.65900000,29328.09254000,1697116049983,1697202449983,8681704,8681876,173
BNBBULLUSDT,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BNBBULLBUSD,0.00000000,0.000,0.00000000,58.37000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BNBBEARUSDT,0.00000000,0.000,0.00000000,58.61000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BNBBEARBUSD,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
STPTBNB,0.00000000,0.000,0.00000000,0.00067000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
STPTBTC,0.00000031,14.091,0.00000246,0.00000221,0.00000251,16848.00000000,0.00000250,42164.00000000,0.00000252,13602.00000000,0.00000220,0.00000263,0.00000218,7963152.00000000,19.56945119,1697116051082,1697202451082,4910673,4916447,5775
STPTUSDT,0.00839000,14.179,0.06590637,0.05918000,0.06756000,4437.70000000,0.06757000,1478.10000000,0.06759000,103.60000000,0.05917000,0.07067000,0.05825000,231999098.50000000,15290218.45097900,1697116050893,1697202450893,19698599,19791087,92489
BTCZAR,2802.00000000,0.537,522384.76902963,521156.00000000,524239.00000000,0.03402000,523920.00000000,0.04027000,524756.00000000,0.00593000,521437.00000000,525258.00000000,517491.00000000,7.27024000,3797862.64319000,1697116051017,1697202451017,1298767,1299438,672
ETHZAR,185.00000000,0.615,30043.16882622,30100.00000000,30280.00000000,0.00620000,30212.00000000,0.32280000,30254.00000000,0.19300000,30095.00000000,30305.00000000,29686.00000000,71.95920000,2161882.39420000,1697116051008,1697202451008,237875,238196,322
BNBZAR,0.00000000,0.000,0.00000000,5000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
USDTZAR,0.07000000,0.360,19.48643799,19.42000000,19.49000000,1219.00000000,19.48000000,3799.00000000,19.49000000,6403.00000000,19.42000000,19.56000000,19.42000000,349797.00000000,6816297.55000000,1697116050013,1697202450013,526272,528706,2435
BUSDZAR,0.07000000,0.360,19.50897338,19.42000000,19.52000000,564.00000000,19.50000000,49.00000000,19.51000000,14705.00000000,19.45000000,19.56000000,19.44000000,17845.00000000,348137.63000000,1697116050322,1697202450322,419001,419066,66
BTCBKRW,0.00000000,0.000,0.00000000,42029197.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ETHBKRW,0.00000000,0.000,0.00000000,1277799.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BNBBKRW,0.00000000,0.000,0.00000000,44687.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
WTCUSDT,0.00580000,4.173,0.14353495,0.13900000,0.14480000,41.00000000,0.14480000,3407.00000000,0.14490000,201.00000000,0.13900000,0.15700000,0.13380000,20059892.00000000,2879295.57710000,1697116051013,1697202451013,17412062,17431005,18944
DATABUSD,-0.00027000,-1.139,0.02343748,0.02392000,0.02344000,7826.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02371000,0.02371000,0.02330000,468540.60000000,10981.41264600,1696482020099,1696568420099,7819337,7819405,69
DATAUSDT,0.00076000,3.369,0.02339203,0.02262000,0.02332000,1276.20000000,0.02331000,21973.70000000,0.02335000,1048.70000000,0.02256000,0.02398000,0.02250000,21122923.90000000,494108.01917100,1697116033796,1697202433796,26695588,26701795,6208
XZCUSDT,0.00000000,0.000,0.00000000,4.44600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SOLBNB,0.00060000,0.577,0.10363477,0.10400000,0.10460000,0.36000000,0.10440000,74.56000000,0.10460000,42.49000000,0.10400000,0.10490000,0.10260000,6519.47000000,675.64374900,1697116046760,1697202446760,10428810,10430187,1378
SOLBTC,0.00000320,0.401,0.00079599,0.00079790,0.00080120,3.39000000,0.00080120,12.65000000,0.00080130,3.39000000,0.00079800,0.00080390,0.00078780,107957.76000000,85.93368369,1697116050909,1697202450909,74723407,74743117,19711
SOLUSDT,0.13000000,0.607,21.28757244,21.42000000,21.56000000,823.76000000,21.56000000,987.24000000,21.57000000,1441.87000000,21.43000000,21.61000000,20.93000000,2108934.16000000,44894088.70840000,1697116051091,1697202451091,381385355,381459044,73690
SOLBUSD,0.12000000,0.560,21.28253568,21.42000000,21.55000000,92.81000000,21.55000000,142.22000000,21.56000000,185.81000000,21.43000000,21.60000000,20.92000000,166872.10000000,3551461.42160000,1697116051059,1697202451059,128014133,128025416,11284
BTCIDRT,0.00,0.000,0.00,693891182.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
BNBIDRT,0.00,0.000,0.00,4286985.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
USDTIDRT,25.00,0.159,15731.30,15696.00,15731.00,79.00000000,15723.00,63.00000000,15728.00,222.00000000,15706.00,15746.00,15697.00,116467.00000000,1832176990.00,1697115962796,1697202362796,2939546,2939968,423
BUSDIDRT,0.00,0.000,0.00,14389.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
CTSIBTC,0.00000004,0.853,0.00000468,0.00000468,0.00000473,383.00000000,0.00000472,9590.00000000,0.00000473,8070.00000000,0.00000469,0.00000473,0.00000463,38725.00000000,0.18134174,1697116051012,1697202451012,10801114,10801175,62
CTSIUSDT,0.00160000,1.274,0.12522856,0.12550000,0.12720000,3353.00000000,0.12710000,11304.00000000,0.12720000,406.00000000,0.12560000,0.12730000,0.12280000,8562737.00000000,1072299.21720000,1697116051054,1697202451054,40248099,40253712,5614
CTSIBNB,0.00000400,0.657,0.00060809,0.00061000,0.00061300,100.00000000,0.00061500,8957.00000000,0.00061700,11340.00000000,0.00060900,0.00061300,0.00060400,11642.00000000,7.07942100,1697116044814,1697202444814,4165136,4165150,15
CTSIBUSD,0.00150000,1.195,0.12530170,0.12550000,0.12700000,174.00000000,0.12700000,787.00000000,0.12710000,172.00000000,0.12550000,0.12700000,0.12340000,58429.00000000,7321.25280000,1697116045169,1697202445169,8988628,8988696,69
HIVEBNB,0.00000000,0.000,0.00000000,0.00429000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
HIVEBTC,0.00000008,0.750,0.00001075,0.00001066,0.00001075,1095.00000000,0.00001074,94.00000000,0.00001077,94.00000000,0.00001067,0.00001088,0.00001066,50763.00000000,0.54551989,1697116051067,1697202451067,7309644,7309872,229
HIVEUSDT,0.00260000,0.908,0.28766257,0.28620000,0.28880000,289.00000000,0.28900000,935.00000000,0.28910000,423.00000000,0.28620000,0.29040000,0.28440000,495440.00000000,142519.54140000,1697116022752,1697202422752,21826664,21828598,1935
CHRBNB,0.00000800,1.887,0.00042789,0.00042400,0.00043200,349.00000000,0.00043080,1125.00000000,0.00043220,800.00000000,0.00042400,0.00043200,0.00042200,46367.00000000,19.83997390,1697116023974,1697202423974,4789753,4789865,113
CHRBTC,0.00000005,1.538,0.00000328,0.00000325,0.00000330,43.00000000,0.00000330,14121.00000000,0.00000332,11367.00000000,0.00000325,0.00000338,0.00000324,335529.00000000,1.10148160,1697116051069,1697202451069,10995707,10996192,486
CHRUSDT,0.00210000,2.414,0.08784895,0.08700000,0.08910000,18650.00000000,0.08910000,3544.00000000,0.08920000,35921.00000000,0.08700000,0.08920000,0.08630000,8215089.00000000,721686.96290000,1697116050142,1697202450142,73725982,73733027,7046
BTCUPUSDT,0.01300000,0.266,4.84631137,4.88500000,4.89900000,0.01000000,4.90100000,39.24000000,4.90500000,39.24000000,4.88600000,4.92500000,4.77000000,36741.69000000,178061.66986000,1697116050968,1697202450968,28795971,28798336,2366
BTCDOWNUSDT,-0.00003900,-0.461,0.00851545,0.00845500,0.00841200,19996.85000000,0.00840100,83490.41000000,0.00841200,51949.84000000,0.00845100,0.00865000,0.00838000,39599098.44000000,337204.21091703,1697116051086,1697202451086,37848316,37851562,3247
GXSUSDT,0.00000000,0.000,0.00000000,1.79230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ARDRUSDT,0.00080000,1.221,0.06552416,0.06550000,0.06630000,239.00000000,0.06630000,275.00000000,0.06640000,7925.00000000,0.06550000,0.06650000,0.06470000,879118.00000000,57603.46820000,1697116027900,1697202427900,10726614,10727575,962
ERDBUSD,0.00000000,0.000,0.00000000,0.01966100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LENDUSDT,0.00000000,0.000,0.00000000,0.51431000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
HBARBUSD,0.00000000,0.000,0.04555561,0.04600000,0.04610000,396.00000000,0.04610000,30598.00000000,0.04620000,65423.00000000,0.04610000,0.04620000,0.04500000,1674501.00000000,76282.91930000,1697116049983,1697202449983,10804680,10805219,540
MATICBUSD,0.00200000,0.390,0.50771594,0.51240000,0.51430000,218.00000000,0.51410000,1986.10000000,0.51430000,2952.60000000,0.51230000,0.51600000,0.50060000,1603961.70000000,814356.92741000,1697116051098,1697202451098,90244506,90247580,3075
WRXBUSD,0.00260000,2.985,0.08835380,0.08740000,0.08970000,111.50000000,0.08940000,1118.50000000,0.08970000,25758.00000000,0.08710000,0.08970000,0.08700000,89061.20000000,7868.89576000,1697115904181,1697202304181,6626280,6626362,83
ZILBUSD,-0.00006000,-0.378,0.01584619,0.01594000,0.01583000,389.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01589000,0.01596000,0.01572000,615820.50000000,9758.41085700,1697094052687,1697180452687,13304356,13304481,126
MDTBNB,0.00000000,0.000,0.00000000,0.00073720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
MDTBTC,0.00000003,1.974,0.00000152,0.00000151,0.00000155,2632.00000000,0.00000154,54247.00000000,0.00000155,134485.00000000,0.00000152,0.00000155,0.00000151,347606.00000000,0.53001431,1697116049108,1697202449108,5402139,5402336,198
MDTUSDT,0.00066000,1.618,0.04091026,0.04078000,0.04144000,3500.00000000,0.04147000,3500.00000000,0.04150000,5000.00000000,0.04078000,0.04157000,0.04020000,16209578.50000000,663138.05400400,1697116042557,1697202442557,31332178,31335833,3656
STMXBTC,0.00000000,0.000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
STMXETH,0.00000000,0.000,0.00000000,0.00000292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
STMXUSDT,0.00007000,1.095,0.00642148,0.00638900,0.00646000,2370.00000000,0.00645800,94501.00000000,0.00646300,33288.00000000,0.00639000,0.00660000,0.00630100,331939539.00000000,2131543.90601400,1697116050805,1697202450805,39116482,39128082,11601
KNCBUSD,-0.00400000,-0.617,0.64355773,0.64500000,0.64400000,15.60000000,0.64200000,6218.20000000,0.64400000,15.60000000,0.64800000,0.65400000,0.63900000,12642.30000000,8136.04990000,1697116051086,1697202451086,5612254,5612409,156
KNCUSDT,-0.00400000,-0.617,0.64500781,0.64700000,0.64400000,3335.50000000,0.64400000,82.50000000,0.64500000,63075.50000000,0.64800000,0.65500000,0.63800000,1617818.90000000,1043505.82190000,1697116051080,1697202451080,36994104,37000721,6618
REPBUSD,0.00000000,0.000,0.00000000,13.67300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
REPUSDT,0.00000000,0.000,0.00000000,4.73000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LRCBUSD,-0.00280000,-1.595,0.17383253,0.17550000,0.17280000,1197.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17560000,0.17610000,0.17190000,125437.00000000,21805.03060000,1696482049303,1696568449303,14395318,14395523,206
LRCUSDT,0.00350000,2.132,0.16538547,0.16420000,0.16770000,6929.00000000,0.16780000,320.00000000,0.16790000,12885.00000000,0.16420000,0.16820000,0.16080000,7076499.00000000,1170350.13340000,1697116050964,1697202450964,90174224,90180477,6254
IQBNB,0.00000000,0.000,0.00000000,0.00002243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
IQBUSD,-0.00002000,-0.397,0.00499751,0.00504000,0.00502000,137067.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00504000,0.00509000,0.00488000,27481652.00000000,137339.81798000,1695870042633,1695956442633,12154700,12155779,1080
PNTBTC,0.00000000,0.000,0.00000000,0.00000864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
PNTUSDT,0.00190000,1.671,0.11372020,0.11370000,0.11560000,99.00000000,0.11560000,3026.00000000,0.11580000,357.00000000,0.11370000,0.11850000,0.11050000,9124443.00000000,1037633.47300000,1697116050956,1697202450956,21743128,21751303,8176
BTCGBP,173.99000000,0.795,21967.38443100,21894.84000000,22069.90000000,0.60355000,22065.56000000,0.01936000,22081.39000000,0.00192000,21895.91000000,22108.06000000,21784.67000000,28.90708000,635012.93913770,1697116050966,1697202450966,27120681,27122087,1407
ETHGBP,8.13000000,0.643,1263.34450718,1263.28000000,1271.69000000,0.05400000,1271.82000000,0.09260000,1272.53000000,0.07500000,1263.56000000,1273.68000000,1249.08000000,90.39370000,114198.38437900,1697116050916,1697202450916,18953291,18954131,841
XRPGBP,0.00520000,1.330,0.39468497,0.39130000,0.39630000,1046.00000000,0.39570000,1049.00000000,0.39600000,794.00000000,0.39110000,0.39840000,0.38880000,65003.00000000,25655.70720000,1697116051081,1697202451081,6378764,6379025,262
BNBGBP,1.20000000,0.715,168.44368426,167.70000000,169.10000000,0.19300000,169.10000000,0.49100000,169.40000000,3.02400000,167.90000000,169.50000000,167.50000000,89.84700000,15134.15970000,1697116023256,1697202423256,6936153,6936471,319
GBPBUSD,-0.00600000,-0.490,1.21869647,1.22600000,1.21900000,12.30000000,1.21800000,174.00000000,1.21900000,70310.00000000,1.22500000,1.22500000,1.21700000,6898.80000000,8407.54320000,1697116041204,1697202441204,7856439,7856513,75
DGBBTC,0.00000001,4.545,0.00000023,0.00000022,0.00000023,17543.00000000,0.00000022,43502532.00000000,0.00000023,3371642.00000000,0.00000022,0.00000023,0.00000022,4577609.00000000,1.03935940,1697116050034,1697202450034,8272230,8272424,195
DGBBUSD,-0.00028000,-4.242,0.00636980,0.00661000,0.00632000,4496.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00660000,0.00660000,0.00630000,1350321.70000000,8601.28268600,1695272409812,1695358809812,4417788,4417909,122
BTCUAH,4391.00000000,0.409,1099979.11703370,1077971.00000000,1079279.00000000,0.00060000,1077833.00000000,0.01851000,1080072.00000000,0.00448000,1074888.00000000,1259498.00000000,1066008.00000000,2.07154000,2278650.74010000,1697116050997,1697202450997,2170392,2170784,393
